setup_id,time_s,dof,acc_mps2
1,1.21,2,0.00609405
1,1.21,3,0.00523523
1,1.21,4,0.00373562
1,1.215,1,0.01020134
1,1.215,2,0.00551701
1,1.215,3,0.00533935
1,1.215,4,0.00481561
1,1.22,1,0.0110544
1,1.22,2,0.00955971
1,1.22,3,0.00544814
1,1.22,4,0.00507481
1,1.225,1,0.01114647
1,1.225,2,0.00874877
1,1.225,3,0.00635754
1,1.225,4,0.00456009
1,1.23,1,0.00818068
1,1.23,2,0.00556443
1,1.23,3,0.0060196
1,1.23,4,0.00274695
1,1.235,1,0.00809157
1,1.235,2,0.005507
1,1.235,3,0.00366053
1,1.235,4,0.00230387
1,1.24,1,0.00588589
1,1.24,2,0.00486939
1,1.24,3,0.00296058
1,1.24,4,0.00061941
1,1.245,1,0.00463756
1,1.245,2,0.00399302
1,1.245,3,0.00294452
1,1.245,4,-0.00157578
1,1.25,1,0.00483773
1,1.25,2,0.00225751
1,1.25,3,-0.00345899
1,1.25,4,-0.00363259
1,1.255,1,0.00101275
1,1.255,2,0.00014561
1,1.255,3,-0.00264978
1,1.255,4,-0.00443673
1,1.26,1,0.00023357
1,1.26,2,-0.00362294
1,1.26,3,-0.00568688
1,1.26,4,-0.00822887
1,1.265,1,-0.00264135
1,1.265,2,-0.00493238
1,1.265,3,-0.00685636
1,1.265,4,-0.00979676
1,1.27,1,-0.00357671
1,1.27,2,-0.0059113
1,1.27,3,-0.00747592
1,1.27,4,-0.0103109
1,1.275,1,-0.00619149
1,1.275,2,-0.00803298
1,1.275,3,-0.01024956
1,1.275,4,-0.01344906
1,1.28,1,-0.00681568
1,1.28,2,-0.00867699
1,1.28,3,-0.01051129
1,1.28,4,-0.01430847
1,1.285,1,-0.00931291
1,1.285,2,-0.01145116
1,1.285,3,-0.01387993
1,1.285,4,-0.01501002
1,1.29,1,-0.01108205
1,1.29,2,-0.0133023
1,1.29,3,-0.01325467
1,1.29,4,-0.01647644
1,1.295,1,-0.01201345
1,1.295,2,-0.01324094
1,1.295,3,-0.01575157
1,1.295,4,-0.01709315
1,1.3,1,-0.01307828
1,1.3,2,-0.01615068
1,1.3,3,-0.01659349
1,1.3,4,-0.01901863
1,1.305,1,-0.01358311
1,1.305,2,-0.0167427
1,1.305,3,-0.01611108
1,1.305,4,-0.01741688
1,1.31,1,-0.01417171
1,1.31,2,-0.01615385
1,1.31,3,-0.01692116
1,1.31,4,-0.02024482
1,1.315,1,-0.01612581
1,1.315,2,-0.01659619
1,1.315,3,-0.01718851
1,1.315,4,-0.0183471
1,1.32,1,-0.01656288
1,1.32,2,-0.01664609
1,1.32,3,-0.01811024
1,1.32,4,-0.01924114
1,1.325,1,-0.01573742
1,1.325,2,-0.0172898
1,1.325,3,-0.01654227
1,1.325,4,-0.01736498
1,1.33,1,-0.01583633
1,1.33,2,-0.01704589
1,1.33,3,-0.01864809
1,1.33,4,-0.01880312
1,1.335,1,-0.01854455
1,1.335,2,-0.01476999
1,1.335,3,-0.01893815
1,1.335,4,-0.01790644
1,1.34,1,-0.01792352
1,1.34,2,-0.01819768
1,1.34,3,-0.01848604
1,1.34,4,-0.01938548
1,1.345,1,-0.0190142
1,1.345,2,-0.01954015
1,1.345,3,-0.01804209
1,1.345,4,-0.0179991
1,1.35,1,-0.01908393
1,1.35,2,-0.01809983
1,1.35,3,-0.01845261
1,1.35,4,-0.01613207
1,1.355,1,-0.01904863
1,1.355,2,-0.0181502
1,1.355,3,-0.0190539
1,1.355,4,-0.01607385
1,1.36,1,-0.01917204
1,1.36,2,-0.0178762
1,1.36,3,-0.01712069
1,1.36,4,-0.0164495
1,1.365,1,-0.01844791
1,1.365,2,-0.01838753
1,1.365,3,-0.01564992
1,1.365,4,-0.01472774
1,1.37,1,-0.01783748
1,1.37,2,-0.01867127
1,1.37,3,-0.01742955
1,1.37,4,-0.01551961
1,1.375,1,-0.01794912
1,1.375,2,-0.01627848
1,1.375,3,-0.0163259
1,1.375,4,-0.01265708
1,1.38,1,-0.01680284
1,1.38,2,-0.01771066
1,1.38,3,-0.01475893
1,1.38,4,-0.01517308
1,1.385,1,-0.01638535
1,1.385,2,-0.01496149
1,1.385,3,-0.0135106
1,1.385,4,-0.01144926
1,1.39,1,-0.01460578
1,1.39,2,-0.01348953
1,1.39,3,-0.00980205
1,1.39,4,-0.00825237
1,1.395,1,-0.01372747
1,1.395,2,-0.00993863
1,1.395,3,-0.01116149
1,1.395,4,-0.0084746
1,1.4,1,-0.00929231
1,1.4,2,-0.01160304
1,1.4,3,-0.00709169
1,1.4,4,-0.00701361
1,1.405,1,-0.00912689
1,1.405,2,-0.00766287
1,1.405,3,-0.00405864
1,1.405,4,-0.00464856
1,1.41,1,-0.00723506
1,1.41,2,-0.00500541
1,1.41,3,-0.00414029
1,1.41,4,-0.00279359
1,1.415,1,-0.00551335
1,1.415,2,-0.00380426
1,1.415,3,-0.00126309
1,1.415,4,-0.00118408
1,1.42,1,-0.0043802
1,1.42,2,-0.00203724
1,1.42,3,-0.0007779
1,1.42,4,0.00109185
1,1.425,1,-0.00268804
1,1.425,2,-0.00178722
1,1.425,3,-0.00014814
1,1.425,4,0.00295709
1,1.43,1,-0.00282795
1,1.43,2,0.00101769
1,1.43,3,0.00180319
1,1.43,4,0.00214887
1,1.435,1,-0.00087204
1,1.435,2,0.00060202
1,1.435,3,0.0029207
1,1.435,4,0.00513176
1,1.44,1,-0.00131894
1,1.44,2,-6.446e-05
1,1.44,3,0.00175311
1,1.44,4,0.00316947
1,1.445,1,-0.00186102
1,1.445,2,0.00077513
1,1.445,3,0.00221731
1,1.445,4,0.00348333
1,1.45,1,-0.00234338
1,1.45,2,0.00036232
1,1.45,3,0.00122509
1,1.45,4,0.00244584
1,1.455,1,-0.00251623
1,1.455,2,-0.0009889
1,1.455,3,-7.505e-05
1,1.455,4,0.00357462
1,1.46,1,-0.00246745
1,1.46,2,-0.00160479
1,1.46,3,0.00021887
1,1.46,4,0.00236774
1,1.465,1,-0.0043887
1,1.465,2,-0.00176371
1,1.465,3,0.00075578
1,1.465,4,0.00094006
1,1.47,1,-0.00495488
1,1.47,2,-0.00277672
1,1.47,3,-0.00220533
1,1.47,4,-0.00122203
1,1.475,1,-0.00541581
1,1.475,2,-0.00609686
1,1.475,3,-0.00092222
1,1.475,4,-4.766e-05
1,1.48,1,-0.00685213
1,1.48,2,-0.00514084
1,1.48,3,-0.0015846
1,1.48,4,-0.00246554
1,1.485,1,-0.00862387
1,1.485,2,-0.00615589
1,1.485,3,-0.0039215
1,1.485,4,-0.00282335
1,1.49,1,-0.00737228
1,1.49,2,-0.00542432
1,1.49,3,-0.0044329
1,1.49,4,-0.00014658
1,1.495,1,-0.00857484
1,1.495,2,-0.00643399
1,1.495,3,-0.00279798
1,1.495,4,-0.00148753
1,1.5,1,-0.00599698
1,1.5,2,-0.00495141
1,1.5,3,-0.00334439
1,1.5,4,-0.00104236
1,1.505,1,-0.00591328
1,1.505,2,-0.00257116
1,1.505,3,-0.00152289
1,1.505,4,0.00164583
1,1.51,1,-0.00307301
1,1.51,2,-0.00044396
1,1.51,3,0.00149217
1,1.51,4,0.00330657
1,1.515,1,-0.00099537
1,1.515,2,-7.334e-05
1,1.515,3,0.0022686
1,1.515,4,0.00262242
1,1.52,1,0.00067477
1,1.52,2,0.00193633
1,1.52,3,0.00509581
1,1.52,4,0.00712064
1,1.525,1,0.00134359
1,1.525,2,0.0039115
1,1.525,3,0.0066409
1,1.525,4,0.00833193
1,1.53,1,0.00524509
1,1.53,2,0.00613689
1,1.53,3,0.00936698
1,1.53,4,0.00943291
1,1.535,1,0.00528022
1,1.535,2,0.01033114
1,1.535,3,0.01027962
1,1.535,4,0.01274961
1,1.54,1,0.00826148
1,1.54,2,0.01039308
1,1.54,3,0.01329591
1,1.54,4,0.01491218
1,1.545,1,0.01271442
1,1.545,2,0.01422669
1,1.545,3,0.01531014
1,1.545,4,0.01783918
1,1.55,1,0.01465043
1,1.55,2,0.01589081
1,1.55,3,0.01674749
1,1.55,4,0.01954539
1,1.555,1,0.01681246
1,1.555,2,0.01752876
1,1.555,3,0.02017294
1,1.555,4,0.02054552
1,1.56,1,0.01709066
1,1.56,2,0.01683375
1,1.56,3,0.01818484
1,1.56,4,0.02029155
1,1.565,1,0.01545824
1,1.565,2,0.01805534
1,1.565,3,0.02071279
1,1.565,4,0.02003313
1,1.57,1,0.01825361
1,1.57,2,0.0177107
1,1.57,3,0.01957263
1,1.57,4,0.02173926
1,1.575,1,0.01826247
1,1.575,2,0.01949152
1,1.575,3,0.02170441
1,1.575,4,0.02173202
1,1.58,1,0.01729623
1,1.58,2,0.02043158
1,1.58,3,0.01908089
1,1.58,4,0.01989235
1,1.585,1,0.01814358
1,1.585,2,0.01992589
1,1.585,3,0.01808307
1,1.585,4,0.01965183
1,1.59,1,0.01849479
1,1.59,2,0.01928451
1,1.59,3,0.01839552
1,1.59,4,0.01936975
1,1.595,1,0.01703527
1,1.595,2,0.01917108
1,1.595,3,0.01828241
1,1.595,4,0.01606572
1,1.6,1,0.0179021
1,1.6,2,0.01772634
1,1.6,3,0.01687402
1,1.6,4,0.01581004
1,1.605,1,0.01699835
1,1.605,2,0.01562895
1,1.605,3,0.0182275
1,1.605,4,0.01451514
1,1.61,1,0.01633043
1,1.61,2,0.01775614
1,1.61,3,0.01645467
1,1.61,4,0.01549855
1,1.615,1,0.01826794
1,1.615,2,0.01585581
1,1.615,3,0.01418509
1,1.615,4,0.01480121
1,1.62,1,0.01729778
1,1.62,2,0.0154014
1,1.62,3,0.01334653
1,1.62,4,0.01441024
1,1.625,1,0.01679211
1,1.625,2,0.01389475
1,1.625,3,0.01476917
1,1.625,4,0.01095956
1,1.63,1,0.01537955
1,1.63,2,0.0136329
1,1.63,3,0.01269509
1,1.63,4,0.01078329
1,1.635,1,0.01479001
1,1.635,2,0.01488184
1,1.635,3,0.01290415
1,1.635,4,0.01141511
1,1.64,1,0.01589814
1,1.64,2,0.0130665
1,1.64,3,0.01186641
1,1.64,4,0.0104156
1,1.645,1,0.01574927
1,1.645,2,0.01347329
1,1.645,3,0.0122184
1,1.645,4,0.00988152
1,1.65,1,0.01415461
1,1.65,2,0.00976143
1,1.65,3,0.01062435
1,1.65,4,0.00793671
1,1.655,1,0.01202237
1,1.655,2,0.00982473
1,1.655,3,0.00807718
1,1.655,4,0.00687203
1,1.66,1,0.01150891
1,1.66,2,0.00750675
1,1.66,3,0.00734302
1,1.66,4,0.00450748
1,1.665,1,0.00827932
1,1.665,2,0.00792512
1,1.665,3,0.00530902
1,1.665,4,0.00292646
1,1.67,1,0.00692839
1,1.67,2,0.00626098
1,1.67,3,0.00407246
1,1.67,4,0.00095543
1,1.675,1,0.00528885
1,1.675,2,0.00421989
1,1.675,3,0.00291824
1,1.675,4,-0.00054549
1,1.68,1,0.00508251
1,1.68,2,0.00204159
1,1.68,3,0.00371966
1,1.68,4,-0.00192432
1,1.685,1,0.00237233
1,1.685,2,0.00163198
1,1.685,3,-0.00131733
1,1.685,4,-0.00152446
1,1.69,1,0.0037049
1,1.69,2,-0.00020115
1,1.69,3,-0.00147034
1,1.69,4,-0.00405805
1,1.695,1,0.00087934
1,1.695,2,0.00060229
1,1.695,3,-0.00174124
1,1.695,4,-0.00539742
1,1.7,1,0.00168489
1,1.7,2,-0.00040103
1,1.7,3,-0.00286122
1,1.7,4,-0.00582763
1,1.705,1,-0.00022075
1,1.705,2,-0.00278072
1,1.705,3,-0.00328442
1,1.705,4,-0.00585682
1,1.71,1,-0.00262191
1,1.71,2,-0.00116126
1,1.71,3,-0.0036504
1,1.71,4,-0.00452491
1,1.715,1,-0.00031171
1,1.715,2,-0.00169551
1,1.715,3,-0.00251703
1,1.715,4,-0.00498598
1,1.72,1,0.00059943
1,1.72,2,0.00180251
1,1.72,3,-0.00333022
1,1.72,4,-0.00472044
1,1.725,1,0.0027499
1,1.725,2,-0.00153449
1,1.725,3,-0.00352786
1,1.725,4,-0.00564137
1,1.73,1,0.00239502
1,1.73,2,0.00071264
1,1.73,3,-0.00094361
1,1.73,4,-0.00476166
1,1.735,1,0.00376375
1,1.735,2,0.0021456
1,1.735,3,-0.00094163
1,1.735,4,-0.00254085
1,1.74,1,0.00428351
1,1.74,2,0.00212525
1,1.74,3,0.00058237
1,1.74,4,-0.00288498
1,1.745,1,0.00413838
1,1.745,2,0.00120705
1,1.745,3,0.00120525
1,1.745,4,-0.00064758
1,1.75,1,0.00468201
1,1.75,2,0.00313904
1,1.75,3,-0.00058842
1,1.75,4,6.16e-05
1,1.755,1,0.0044645
1,1.755,2,0.00307796
1,1.755,3,0.00216312
1,1.755,4,-0.00148363
1,1.76,1,0.00590198
1,1.76,2,0.00280503
1,1.76,3,0.00078507
1,1.76,4,-0.00046774
1,1.765,1,0.00281474
1,1.765,2,0.00259713
1,1.765,3,0.00012423
1,1.765,4,-0.0006802
1,1.77,1,0.00277406
1,1.77,2,0.00054251
1,1.77,3,-0.00067175
1,1.77,4,-0.00286871
1,1.775,1,0.00033326
1,1.775,2,-0.00078678
1,1.775,3,-0.0012675
1,1.775,4,-0.00437277
1,1.78,1,-0.00121811
1,1.78,2,-0.001733
1,1.78,3,-0.00622563
1,1.78,4,-0.00819923
1,1.785,1,-0.00251281
1,1.785,2,-0.00441424
1,1.785,3,-0.00626273
1,1.785,4,-0.00902872
1,1.79,1,-0.00504193
1,1.79,2,-0.00834395
1,1.79,3,-0.0085604
1,1.79,4,-0.01197639
1,1.795,1,-0.00754725
1,1.795,2,-0.00913801
1,1.795,3,-0.01291852
1,1.795,4,-0.01317505
1,1.8,1,-0.00913528
1,1.8,2,-0.01030329
1,1.8,3,-0.01502602
1,1.8,4,-0.01456301
1,1.805,1,-0.01359865
1,1.805,2,-0.01554288
1,1.805,3,-0.0141585
1,1.805,4,-0.01633811
1,1.81,1,-0.0154218
1,1.81,2,-0.01611841
1,1.81,3,-0.01711945
1,1.81,4,-0.01868379
1,1.815,1,-0.01435563
1,1.815,2,-0.01758117
1,1.815,3,-0.02245154
1,1.815,4,-0.02068656
1,1.82,1,-0.01898799
1,1.82,2,-0.01988416
1,1.82,3,-0.02076774
1,1.82,4,-0.02218798
1,1.825,1,-0.02060253
1,1.825,2,-0.01940927
1,1.825,3,-0.02108986
1,1.825,4,-0.02291712
1,1.83,1,-0.01969995
1,1.83,2,-0.02076988
1,1.83,3,-0.02089162
1,1.83,4,-0.02356517
1,1.835,1,-0.02005928
1,1.835,2,-0.02230923
1,1.835,3,-0.02104827
1,1.835,4,-0.02252946
1,1.84,1,-0.02319193
1,1.84,2,-0.02153317
1,1.84,3,-0.02363422
1,1.84,4,-0.0219778
1,1.845,1,-0.02072346
1,1.845,2,-0.02149342
1,1.845,3,-0.02263513
1,1.845,4,-0.02194887
1,1.85,1,-0.02097614
1,1.85,2,-0.02058069
1,1.85,3,-0.01887302
1,1.85,4,-0.01891255
1,1.855,1,-0.0198572
1,1.855,2,-0.01808547
1,1.855,3,-0.02033091
1,1.855,4,-0.01751743
1,1.86,1,-0.01867006
1,1.86,2,-0.01800873
1,1.86,3,-0.01698977
1,1.86,4,-0.01733453
1,1.865,1,-0.01672654
1,1.865,2,-0.01706903
1,1.865,3,-0.01381917
1,1.865,4,-0.01535985
1,1.87,1,-0.01527349
1,1.87,2,-0.01521845
1,1.87,3,-0.01601041
1,1.87,4,-0.01211185
1,1.875,1,-0.01664735
1,1.875,2,-0.0169446
1,1.875,3,-0.01264366
1,1.875,4,-0.01089198
1,1.88,1,-0.01464097
1,1.88,2,-0.01389693
1,1.88,3,-0.0106667
1,1.88,4,-0.00984856
1,1.885,1,-0.01453305
1,1.885,2,-0.01192239
1,1.885,3,-0.01236013
1,1.885,4,-0.00985189
1,1.89,1,-0.01419103
1,1.89,2,-0.01396869
1,1.89,3,-0.01127705
1,1.89,4,-0.0069406
1,1.895,1,-0.01356508
1,1.895,2,-0.01151741
1,1.895,3,-0.01034818
1,1.895,4,-0.00629349
1,1.9,1,-0.01183288
1,1.9,2,-0.00973468
1,1.9,3,-0.00846057
1,1.9,4,-0.00742818
1,1.905,1,-0.01218181
1,1.905,2,-0.00867311
1,1.905,3,-0.00762751
1,1.905,4,-0.0046495
1,1.91,1,-0.01371603
1,1.91,2,-0.00767643
1,1.91,3,-0.00729041
1,1.91,4,-0.00244902
1,1.915,1,-0.01034843
1,1.915,2,-0.00799157
1,1.915,3,-0.00533817
1,1.915,4,-0.00469005
1,1.92,1,-0.00816135
1,1.92,2,-0.00782751
1,1.92,3,-0.00385771
1,1.92,4,-0.00217632
1,1.925,1,-0.00763087
1,1.925,2,-0.00698014
1,1.925,3,-0.00443177
1,1.925,4,-0.00176553
1,1.93,1,-0.00914523
1,1.93,2,-0.00578732
1,1.93,3,-0.00227612
1,1.93,4,-0.00236017
1,1.935,1,-0.0047227
1,1.935,2,-0.00475855
1,1.935,3,-0.00180906
1,1.935,4,-0.0012007
1,1.94,1,-0.0043373
1,1.94,2,-0.00250046
1,1.94,3,0.00014017
1,1.94,4,0.00238755
1,1.945,1,-0.00235699
1,1.945,2,-0.00156155
1,1.945,3,-0.00106538
1,1.945,4,0.00346066
1,1.95,1,-0.00372073
1,1.95,2,-0.00103663
1,1.95,3,0.00203245
1,1.95,4,0.00366003
1,1.955,1,0.00029899
1,1.955,2,0.00049866
1,1.955,3,0.00066809
1,1.955,4,0.00395003
1,1.96,1,-0.00012386
1,1.96,2,0.00112808
1,1.96,3,0.00471107
1,1.96,4,0.00486716
1,1.965,1,-0.00091457
1,1.965,2,0.0027481
1,1.965,3,0.00292217
1,1.965,4,0.00753971
1,1.97,1,0.00139259
1,1.97,2,0.0014678
1,1.97,3,0.00571321
1,1.97,4,0.0087329
1,1.975,1,-0.0005253
1,1.975,2,0.00412526
1,1.975,3,0.00544967
1,1.975,4,0.00683796
1,1.98,1,0.00192407
1,1.98,2,0.00381782
1,1.98,3,0.00436418
1,1.98,4,0.00813892
1,1.985,1,8.946e-05
1,1.985,2,0.00515161
1,1.985,3,0.00644687
1,1.985,4,0.00538509
1,1.99,1,0.00107911
1,1.99,2,0.00427409
1,1.99,3,0.00409089
1,1.99,4,0.00605937
1,1.995,1,0.00016535
1,1.995,2,0.00352657
1,1.995,3,0.00348629
1,1.995,4,0.0057174
1,2.0,1,0.00049599
1,2.0,2,0.00156593
1,2.0,3,0.00265352
1,2.0,4,0.00380905
1,2.005,1,-0.00219004
1,2.005,2,-4.36e-06
1,2.005,3,0.00121544
1,2.005,4,0.00383931
1,2.01,1,-0.00092812
1,2.01,2,0.00070355
1,2.01,3,0.00159797
1,2.01,4,0.00303639
1,2.015,1,-0.0026198
1,2.015,2,-0.0011072
1,2.015,3,0.00083274
1,2.015,4,0.00441006
1,2.02,1,-0.00318891
1,2.02,2,0.00016574
1,2.02,3,0.00132674
1,2.02,4,0.0059923
1,2.025,1,-0.00342924
1,2.025,2,0.00051302
1,2.025,3,0.00178388
1,2.025,4,0.00295123
1,2.03,1,-0.00080326
1,2.03,2,0.0009995
1,2.03,3,0.00156504
1,2.03,4,0.00464035
1,2.035,1,0.00017617
1,2.035,2,0.00305773
1,2.035,3,0.00290857
1,2.035,4,0.00653242
1,2.04,1,0.00089187
1,2.04,2,0.00105896
1,2.04,3,0.00529449
1,2.04,4,0.00618242
1,2.045,1,0.00188246
1,2.045,2,0.00561337
1,2.045,3,0.00589505
1,2.045,4,0.00880949
1,2.05,1,0.00468521
1,2.05,2,0.00738483
1,2.05,3,0.00893307
1,2.05,4,0.01006876
1,2.055,1,0.00599538
1,2.055,2,0.00974587
1,2.055,3,0.01038081
1,2.055,4,0.01360128
1,2.06,1,0.00993261
1,2.06,2,0.01191589
1,2.06,3,0.0118272
1,2.06,4,0.01330537
1,2.065,1,0.01204157
1,2.065,2,0.01237686
1,2.065,3,0.01367931
1,2.065,4,0.01572148
1,2.07,1,0.01431314
1,2.07,2,0.01606692
1,2.07,3,0.01814002
1,2.07,4,0.01744638
1,2.075,1,0.01736466
1,2.075,2,0.0178647
1,2.075,3,0.01881105
1,2.075,4,0.01991272
1,2.08,1,0.01665443
1,2.08,2,0.01994736
1,2.08,3,0.02005943
1,2.08,4,0.02023038
1,2.085,1,0.01853216
1,2.085,2,0.0209517
1,2.085,3,0.02014005
1,2.085,4,0.02314941
1,2.09,1,0.021468
1,2.09,2,0.02080277
1,2.09,3,0.02222805
1,2.09,4,0.02370749
1,2.095,1,0.02194773
1,2.095,2,0.02282911
1,2.095,3,0.02294214
1,2.095,4,0.02301596
1,2.1,1,0.02120701
1,2.1,2,0.02321025
1,2.1,3,0.02267635
1,2.1,4,0.02579906
1,2.105,1,0.02259459
1,2.105,2,0.02247636
1,2.105,3,0.0236737
1,2.105,4,0.02191727
1,2.11,1,0.02253082
1,2.11,2,0.02130079
1,2.11,3,0.02325805
1,2.11,4,0.02024321
1,2.115,1,0.02174557
1,2.115,2,0.02217408
1,2.115,3,0.02004343
1,2.115,4,0.01930196
1,2.12,1,0.02074289
1,2.12,2,0.02028909
1,2.12,3,0.01760778
1,2.12,4,0.01762906
1,2.125,1,0.01777221
1,2.125,2,0.01720852
1,2.125,3,0.0161924
1,2.125,4,0.01661447
1,2.13,1,0.01873686
1,2.13,2,0.01877914
1,2.13,3,0.01481257
1,2.13,4,0.01240867
1,2.135,1,0.01453993
1,2.135,2,0.01596099
1,2.135,3,0.01133479
1,2.135,4,0.01077806
1,2.14,1,0.0133364
1,2.14,2,0.01432324
1,2.14,3,0.00992169
1,2.14,4,0.01011904
1,2.145,1,0.01369781
1,2.145,2,0.01073312
1,2.145,3,0.00958889
1,2.145,4,0.00554856
1,2.15,1,0.01091596
1,2.15,2,0.00916864
1,2.15,3,0.00491012
1,2.15,4,0.00577248
1,2.155,1,0.01014701
1,2.155,2,0.00636239
1,2.155,3,0.00465353
1,2.155,4,0.0031098
1,2.16,1,0.00822941
1,2.16,2,0.00662134
1,2.16,3,0.00390522
1,2.16,4,0.00159683
1,2.165,1,0.00820392
1,2.165,2,0.00551708
1,2.165,3,0.00376792
1,2.165,4,0.00135593
1,2.17,1,0.00764284
1,2.17,2,0.00507205
1,2.17,3,0.00393726
1,2.17,4,0.00087943
1,2.175,1,0.00747786
1,2.175,2,0.00584113
1,2.175,3,0.00096879
1,2.175,4,0.00106042
1,2.18,1,0.007848
1,2.18,2,0.00307962
1,2.18,3,0.0018583
1,2.18,4,-0.00073285
1,2.185,1,0.00601154
1,2.185,2,0.00407462
1,2.185,3,0.000741
1,2.185,4,0.00049626
1,2.19,1,0.00420747
1,2.19,2,0.00291965
1,2.19,3,0.00196725
1,2.19,4,0.00072136
1,2.195,1,0.00399885
1,2.195,2,0.00330796
1,2.195,3,0.00067119
1,2.195,4,-0.00324729
1,2.2,1,0.00293444
1,2.2,2,0.00072719
1,2.2,3,-0.00059902
1,2.2,4,-0.00256262
1,2.205,1,0.00321657
1,2.205,2,0.00254202
1,2.205,3,-0.00028965
1,2.205,4,-3.995e-05
1,2.21,1,0.00216942
1,2.21,2,0.00131376
1,2.21,3,-0.00098453
1,2.21,4,-0.00180321
1,2.215,1,0.00120166
1,2.215,2,0.00057343
1,2.215,3,-0.00051383
1,2.215,4,-0.00470606
1,2.22,1,0.00064618
1,2.22,2,-0.00059274
1,2.22,3,-0.00335327
1,2.22,4,-0.00557118
1,2.225,1,0.00170598
1,2.225,2,-0.00214427
1,2.225,3,-0.00195687
1,2.225,4,-0.0059172
1,2.23,1,-0.00112735
1,2.23,2,-0.00188613
1,2.23,3,-0.00462642
1,2.23,4,-0.00698399
1,2.235,1,-0.00233698
1,2.235,2,-0.00308899
1,2.235,3,-0.00573252
1,2.235,4,-0.00659724
1,2.24,1,-0.00443729
1,2.24,2,-0.00447132
1,2.24,3,-0.00577312
1,2.24,4,-0.00768615
1,2.245,1,-0.00357526
1,2.245,2,-0.00519409
1,2.245,3,-0.00590176
1,2.245,4,-0.0060351
1,2.25,1,-0.00420667
1,2.25,2,-0.00481587
1,2.25,3,-0.00521301
1,2.25,4,-0.00738136
1,2.255,1,-0.00295582
1,2.255,2,-0.00505246
1,2.255,3,-0.00623337
1,2.255,4,-0.00785493
1,2.26,1,-0.00494942
1,2.26,2,-0.0052313
1,2.26,3,-0.00810867
1,2.26,4,-0.00636076
1,2.265,1,-0.00172517
1,2.265,2,-0.00510433
1,2.265,3,-0.00515591
1,2.265,4,-0.00499254
1,2.27,1,-0.00289181
1,2.27,2,-0.00275427
1,2.27,3,-0.0053372
1,2.27,4,-0.00740446
1,2.275,1,-0.00309545
1,2.275,2,-0.00434532
1,2.275,3,-0.00582996
1,2.275,4,-0.00920418
1,2.28,1,-0.00125076
1,2.28,2,-0.00391389
1,2.28,3,-0.00477358
1,2.28,4,-0.0070859
1,2.285,1,0.00128191
1,2.285,2,-0.00518911
1,2.285,3,-0.0060936
1,2.285,4,-0.00586239
1,2.29,1,0.00049531
1,2.29,2,-0.00466648
1,2.29,3,-0.00345214
1,2.29,4,-0.00756898
1,2.295,1,-0.00098619
1,2.295,2,-0.00399895
1,2.295,3,-0.00341842
1,2.295,4,-0.00518869
1,2.3,1,-0.00365555
1,2.3,2,-0.00183697
1,2.3,3,-0.00742377
1,2.3,4,-0.00787332
1,2.305,1,-0.0022623
1,2.305,2,-0.00652406
1,2.305,3,-0.00789472
1,2.305,4,-0.00830521
1,2.31,1,-0.00501335
1,2.31,2,-0.00673451
1,2.31,3,-0.00925149
1,2.31,4,-0.00939713
1,2.315,1,-0.0065321
1,2.315,2,-0.0072395
1,2.315,3,-0.00970133
1,2.315,4,-0.01225907
1,2.32,1,-0.00910369
1,2.32,2,-0.01122537
1,2.32,3,-0.01045505
1,2.32,4,-0.01429686
1,2.325,1,-0.01072307
1,2.325,2,-0.01369996
1,2.325,3,-0.01239654
1,2.325,4,-0.01359821
1,2.33,1,-0.01331389
1,2.33,2,-0.0142398
1,2.33,3,-0.01596241
1,2.33,4,-0.01548743
1,2.335,1,-0.01583234
1,2.335,2,-0.01610431
1,2.335,3,-0.01748759
1,2.335,4,-0.02038678
1,2.34,1,-0.01843847
1,2.34,2,-0.01728432
1,2.34,3,-0.01787452
1,2.34,4,-0.01939032
1,2.345,1,-0.01998028
1,2.345,2,-0.02087548
1,2.345,3,-0.02023632
1,2.345,4,-0.02025298
1,2.35,1,-0.022453
1,2.35,2,-0.02129433
1,2.35,3,-0.02084045
1,2.35,4,-0.0227823
1,2.355,1,-0.02288825
1,2.355,2,-0.02250582
1,2.355,3,-0.0221469
1,2.355,4,-0.0228278
1,2.36,1,-0.02400326
1,2.36,2,-0.02398518
1,2.36,3,-0.02281456
1,2.36,4,-0.02208962
1,2.365,1,-0.02377505
1,2.365,2,-0.0249414
1,2.365,3,-0.02412252
1,2.365,4,-0.02149715
1,2.37,1,-0.02475461
1,2.37,2,-0.02290305
1,2.37,3,-0.02272447
1,2.37,4,-0.02185441
1,2.375,1,-0.02279784
1,2.375,2,-0.02052132
1,2.375,3,-0.0209275
1,2.375,4,-0.02019548
1,2.38,1,-0.02314421
1,2.38,2,-0.0203153
1,2.38,3,-0.01850262
1,2.38,4,-0.01752157
1,2.385,1,-0.01897134
1,2.385,2,-0.01861049
1,2.385,3,-0.01900719
1,2.385,4,-0.01605868
1,2.39,1,-0.01778184
1,2.39,2,-0.01634113
1,2.39,3,-0.01599178
1,2.39,4,-0.01370882
1,2.395,1,-0.01590807
1,2.395,2,-0.01357889
1,2.395,3,-0.01211842
1,2.395,4,-0.01047999
1,2.4,1,-0.01374301
1,2.4,2,-0.01357901
1,2.4,3,-0.01178427
1,2.4,4,-0.00865448
1,2.405,1,-0.01095981
1,2.405,2,-0.00987805
1,2.405,3,-0.00771874
1,2.405,4,-0.00755938
1,2.41,1,-0.01141297
